,ID_Fatura,UC,Municipio,Bairro_Cidade,Endereco_Complemento,Campus_Name,Campus_Unique_Name,Grupo_Tarifario,Fase,valor_total_RS,pagina_correspondente,valor_faturado_consumo,valor_faturado_band_amar,valor_faturado_band_verm,valor_faturado_consumo_P,valor_faturado_consumo_FP,valor_faturado_ener_reat_exc_P,valor_faturado_ener_reat_exc_FP,valor_faturado_demanda,valor_faturado_demanda_ultr,valor_faturado_cosip,valor_faturado_custo_disp_sistema,valor_faturado_comp_viol_meta_continuidade,Quantidade_consumo,Quantidade_consumo_P,Quantidade_consumo_FP,Quantidade_ener_reat_exc_P,Quantidade_ener_reat_exc_FP,Quantidade_demanda,Quantidade_demanda_ultr,Quantidade_custo_disp_sistema,Medido_consumo,Medido_consumo_P,Medido_consumo_FP,Medido_ener_reat_exc_P,Medido_ener_reat_exc_FP,Medido_demanda,Medido_demanda_ultr,Medido_energia_reat_indutiva,MM_YY_ref,year,month,has_demanda,has_been_charged_by_demanda_ultr,has_been_refunded,real_contracted_value_for_demanda,diff_demanda_contratada_medida,ratio_medido_faturado,demanda_tarifa_cost_real_por_kW,lost_money_sobrecontratacao_demanda
64,01-20195097241756-60,22037099,PINHALZINHO,PINH - RURAL,"LN BONITA,, KM 01",CEO,CEO_Pinh_B3_Km01,B-3,TR-TRIFASICO,64,25,56,49,23,7,16,33,41,12,66,44,36,56,98,72,81,63,57,64,85,59,20,38,9,14,89,89,26,13,2019_08,2019,8,False,False,False,0.0,0.0,,,58
65,01-20195109229125-5,21363677,FLORIANOPOLIS,ITACORUBI - FNS,"SV CAMINHO DO PORTO,, CONJUNTO ESPORTIVO",Reitoria,Reitoria_Itacorubi_B3_Conjunto-Esportivo,B-3,TR-TRIFASICO,71,1,41,49,96,92,28,38,29,21,99,9,15,98,93,30,24,4,83,67,66,34,93,96,77,95,8,75,46,60,2019_08,2019,8,False,False,False,0.0,0.0,,,18
66,01-20195171650379-80,10061849,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 275, CEFID - UDESC",CEFID,CEFID_Coqueiros_UC_2,B-3,TR-TRIFASICO,37,3,99,66,76,28,38,54,44,49,48,45,79,17,88,26,20,65,60,94,77,27,67,40,44,51,11,32,88,2,2019_08,2019,8,False,False,False,0.0,0.0,,,44
67,01-20195171648511-1,10065593,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 163, ",CEFID,CEFID_Coqueiros_B3_P.Simone.163,B-3,TR-TRIFASICO,55,4,83,6,64,42,3,63,88,61,68,5,87,67,7,71,51,45,26,82,13,13,67,99,62,53,40,48,49,80,2019_08,2019,8,False,False,False,0.0,0.0,,,14
68,01-20195172458123-2,28735588,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL6 CX6",CCT,CCT_America_B3_Radio_CX_6,B-3,TR-TRIFASICO,19,9,58,49,82,61,85,11,59,88,75,79,75,28,66,82,32,21,22,97,49,59,54,87,78,93,47,3,46,26,2019_08,2019,8,False,False,False,0.0,0.0,,,53
69,01-20195135772432-49,51262476,LAGUNA,PROGRESSO - LAG,"AV ENG COLOMBO MACHADO SALLES,0, ",CERES,CERES_Progresso_B3_Colombo-Sales.0,B-3,TR-TRIFASICO,33,14,36,12,94,42,24,18,60,28,59,27,87,26,4,59,5,65,49,35,18,18,81,16,73,12,58,10,14,13,2019_08,2019,8,False,False,False,0.0,0.0,,,96
70,01-20195097309870-31,2102668,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, FUNDOS",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120.Fundos,B-3,MO-MONOFASICO,7,17,95,21,41,1,75,26,44,7,81,64,87,68,38,11,12,90,32,88,97,40,12,66,12,2,85,2,66,25,2019_08,2019,8,False,False,False,0.0,0.0,,,91
71,01-20195097309875-55,2102889,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120,B-3,TR-TRIFASICO,54,18,61,67,78,78,60,76,91,41,78,54,69,41,89,85,38,32,22,78,32,53,79,20,37,19,75,69,81,96,2019_08,2019,8,False,False,False,0.0,0.0,,,65
72,01-20195180771260-4,47571197,CHAPECO,CENTRO,"R 7 DE SETEMBRO, 91, D TERREO",CEO,CEO_Centro_B3_7.Set.91_D-Terreo,B-3,TR-TRIFASICO,65,24,84,35,47,44,63,47,38,37,91,78,38,53,26,36,68,57,8,61,16,60,59,59,32,66,23,34,43,98,2019_08,2019,8,False,False,False,0.0,0.0,,,15
73,01-20195180708774-5,48665160,GUATAMBU,GUAT - RURAL,"LN PORTO CHALANA,, FAZENDA EXPERIMENTAL CEO - FACEO",CEO,CEO_Rural_B3_Fazenda-Experimental,B-3,MO-MONOFASICO,32,25,53,26,94,76,1,57,52,14,44,65,4,6,86,42,89,11,80,83,71,69,94,55,30,70,41,81,64,56,2019_08,2019,8,False,False,False,0.0,0.0,,,92
74,01-20205946130571-7,12183828,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R VISC OURO PRETO, 457, ",FAED,FAED_Centro_B3,B-3,TR-TRIFASICO,15,2,9,16,78,4,57,73,48,45,57,79,1,51,88,42,22,32,43,89,8,14,71,27,20,61,67,33,65,77,2020_05,2020,5,False,False,False,0.0,0.0,,,66
75,01-20205996255073-54,28925301,JOINVILLE,SAGUACU - JVE,"R PAST GUILHERME RAU,1, UDESC RADIO EDUCATIVA DE JLLE - MIRANTE",CCT,CCT_Saguacu_B3_Radio_Mirante,B-3,MO-MONOFASICO,62,7,15,89,16,69,69,30,55,40,44,22,97,30,87,18,9,99,81,72,89,21,9,6,13,59,25,9,37,50,2020_05,2020,5,False,False,False,0.0,0.0,,,58
76,01-20206011100036-9,28925310,JOINVILLE,AMERICA - JVE,"R OTTO BOEHM, 30, SL6 CX7 - UDESC FUNDACAO",CCT,CCT_America_B3_Radio_CX_7,B-3,BI-BIFASICO,73,10,69,31,84,57,99,26,37,48,65,93,65,2,64,7,50,41,11,56,10,82,33,15,14,75,8,2,94,57,2020_05,2020,5,False,False,False,0.0,0.0,,,41
77,01-20206014570269-45,26445418,LAGES,CIDADE ALTA - LAG*,"R DAS TORRES, 2090, AREA INDUSTRIAL - UDESC RADIO LAGES",CAV,CAV_Cidade-Alta_B3_Radio,B-3,TR-TRIFASICO,89,12,91,27,3,59,99,76,29,41,1,97,4,7,72,38,54,74,81,83,85,5,34,63,24,78,27,49,90,13,2020_05,2020,5,False,False,False,0.0,0.0,,,45
78,01-20206014602545-14,48665160,GUATAMBU,GUAT - RURAL,"LN PORTO CHALANA,, FAZENDA EXPERIMENTAL CEO - FACEO",CEO,CEO_Rural_B3_Fazenda-Experimental,B-3,MO-MONOFASICO,85,22,26,51,48,61,96,21,35,37,4,20,75,69,34,60,1,84,22,56,80,20,85,36,32,11,9,8,68,36,2020_05,2020,5,False,False,False,0.0,0.0,,,45
79,01-20206007128789-93,26454336,JOINVILLE,BOM RETIRO -JVE,"R TTE ANTONIO JOAO,, CAMPUS UNIVER. FACULD. ENGENHARIA",CCT,CCT_B.Retiro_A4_Facul.Eng,A-4,TR-TRIFASICO,66,8,91,59,4,31,26,70,65,44,39,91,81,54,17,50,75,44,4,36,13,19,86,20,80,51,63,45,5,21,2020_05,2020,5,True,False,False,600.0,494.3,0.18,13.41,26
80,01-20205964047891-99,22814907,IBIRAMA,CENTRO / IB,"R DOUTOR GETULIO VARGAS, 2678, SALA 03",CEAVI,CEAVI_Centro_A4,A-4,TR-TRIFASICO,14,17,66,5,98,89,42,31,67,26,40,35,11,17,88,53,92,15,10,35,41,15,45,87,69,65,36,13,1,7,2020_05,2020,5,True,False,False,30.0,21.1,0.3,13.41,53
81,01-20205964048052-6,46190068,IBIRAMA,BELA VISTA / IB,"R DOUTOR GETULIO VARGAS, 2822, CEAVI",CEAVI,CEAVI_Bela-Vista_A4_Dr.Getulio-Vargas.2822,A-4,TR-TRIFASICO,32,18,10,33,95,53,36,61,5,81,12,96,42,63,27,77,17,64,10,1,22,82,62,56,37,44,8,71,88,32,2020_05,2020,5,True,False,False,95.0,75.0,0.21,13.41,98
82,01-20206007129114-52,41399880,CHAPECO,CHAP - STO ANTONIO,"R BELONI TROMBETA ZANIN, 680, E",CEO,CEO_Sto-Antonio_A4_Beloni-Zanin.600,A-4,TR-TRIFASICO,14,20,80,18,77,78,47,97,15,10,13,4,10,72,85,48,39,34,18,67,55,4,8,73,67,4,84,41,83,39,2020_05,2020,5,True,False,False,80.0,51.1,0.36,13.41,37
83,01-20206007128333-50,23421615,FLORIANOPOLIS,SANTA MONICA - FNS,"AV MADRE BENVENUTA, 2007, REITORIA",UDESC-CAMPUS-I,UDESC-CAMPUS-I_Santa-Monica_A4,A-4,TR-TRIFASICO,36,24,87,38,27,83,89,27,50,6,82,66,11,23,47,26,66,87,4,63,15,14,31,79,97,23,59,33,1,96,2020_05,2020,5,True,False,False,1070.0,931.0,0.13,13.41,73
84,01-20205959939996-9,24712095,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"AV DO ANTAO,, ",Reitoria,Reitoria_Centro_B3,B-3,TR-TRIFASICO,18,1,97,53,57,50,50,72,38,85,88,63,49,95,77,77,15,65,98,35,73,5,25,16,99,64,38,33,51,2,2020_05,2020,5,False,False,False,0.0,0.0,,,58
85,01-20206003528483-0,10061792,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 177, ",CEFID,CEFID_Coqueiros_B3_S.Cristovao.177,B-3,MO-MONOFASICO,37,3,25,31,53,18,71,16,95,87,84,95,21,54,79,29,28,91,26,59,96,5,2,7,9,68,37,81,25,20,2020_05,2020,5,False,False,False,0.0,0.0,,,93
86,01-20206003527598 - 96,10065585,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 149, ",CEFID,CEFID_Coqueiros_B3_P.Simone.149,B-3,TR-TRIFASICO,35,4,11,10,60,48,22,22,8,84,36,12,46,59,13,1,55,34,25,37,41,7,50,25,16,10,2,52,78,76,2020_05,2020,5,False,False,False,0.0,0.0,,,50
87,01-20206007128283-84,12184158,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 212, ",CEFID,CEFID_Coqueiros_A4_P.Simone.212,A-4,TR-TRIFASICO,13,5,98,56,84,65,54,12,16,54,38,84,25,95,66,38,86,10,74,38,80,53,94,3,66,67,60,12,79,1,2020_05,2020,5,True,False,False,180.0,119.5,0.34,13.41,8
88,01-20205945965721-16,12184174,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R VICTOR MEIRELLES, 11, GRUPO ESCOLAR ANTONIETA DE BSRROS",Museu,Museu_Centro_B3_Grupo-Escolar-Antonieta-de-Bsrros,B-3,TR-TRIFASICO,16,6,86,6,36,79,64,96,33,59,68,34,49,58,23,29,63,87,21,25,9,74,88,30,65,66,81,32,30,39,2020_05,2020,5,False,False,False,0.0,0.0,,,80
89,01-20206011100024-20,28735561,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL3 CX4",CCT,CCT_America_B3_Radio_CX_4,B-3,TR-TRIFASICO,41,9,82,38,23,54,14,60,9,15,32,51,48,54,2,45,91,7,67,61,87,10,88,5,81,33,45,34,31,73,2020_05,2020,5,False,False,False,0.0,0.0,,,18
90,01-20205996188198 -6,48665110,LAGES,MACACOS - LAG*,"LOC MACACOS,, FAZENDA EXPERIMENTAL DO CAV",CAV,CAV_Macacos_B3_Fazenda,B-3,MO-MONOFASICO,9,11,85,39,11,76,4,95,45,54,82,39,25,11,35,49,33,1,50,64,6,38,24,61,59,86,9,49,48,35,2020_05,2020,5,False,False,False,0.0,0.0,,,21
91,01-20205981615814-75,42565431,LAGUNA,PRAIA DO GI - LAG,"AV PRES CASTELO BRANCO,0, RESTAURANTE ESCOLA",CERES,CERES_Praia-do-Gi_B3_Restaurante-Escola,B-3,TR-TRIFASICO,68,13,19,81,1,48,56,24,64,72,48,39,23,77,24,84,93,54,99,6,24,27,94,26,80,68,19,89,86,81,2020_05,2020,5,False,False,False,0.0,0.0,,,16
92,01-20206007186213-96,25576640,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, GINASIO COBERTO BERTHOLDO WERNER",CERES,CERES_Progresso_B3_Ginasio,B-3,TR-TRIFASICO,30,14,50,77,13,27,95,66,29,61,83,51,1,82,12,13,77,6,70,34,62,70,20,32,86,22,52,25,22,57,2020_05,2020,5,False,False,False,0.0,0.0,,,64
93,01-20205955717675-2,2102650,IBIRAMA,BELA VISTA / IB,"R 7 DE SETEMBRO, 200, ",CEAVI,CEAVI_Bela-Vista_B3_7.Set.200,B-3,TR-TRIFASICO,46,15,38,95,47,41,87,93,73,50,28,11,80,5,65,42,7,69,42,95,81,61,71,50,84,54,60,40,93,95,2020_05,2020,5,False,False,False,0.0,0.0,,,35
94,01-20205955717712-29,2102811,IBIRAMA,BELA VISTA / IB,"R PROF® HELENA LAUN, 236, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.236,B-3,MO-MONOFASICO,46,16,42,72,79,23,94,72,34,91,98,65,13,81,7,31,44,37,34,57,5,72,87,70,59,36,2,63,15,21,2020_05,2020,5,False,False,False,0.0,0.0,,,81
95,01-20206007247859-1,43860100,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"R EDGAR LINHARES, 570, GALPAO 04",CEFSI,CEFSI_Nova-Esperanca_,B-3,TR-TRIFASICO,29,19,99,46,11,48,52,4,4,91,37,92,71,59,4,53,47,87,50,64,83,34,24,12,87,75,5,29,45,20,2020_05,2020,5,False,False,False,0.0,0.0,,,54
96,01-20206014655627-25,47553474,CHAPECO,CENTRO,"R SETE DE SETEMBRO, 91, AP101 ED PERETTI - DPTO CURSO ENFERMAGEM",CEO,CEO_Centro_B3_7.Set.91_Departamento-Enfermagem,B-3,TR-TRIFASICO,60,21,21,64,28,22,98,72,69,55,64,16,35,71,52,7,95,87,27,22,9,68,5,63,12,52,51,33,95,7,2020_05,2020,5,False,False,False,0.0,0.0,,,71
97,01-20205964156574-44,26132010,SAO BENTO DO SUL,CENTENARIO,"R LUIZ FERNANDO HASTREITER, 150, ",CEPLAN,CEPLAN_Centenario_B3,B-3,TR-TRIFASICO,71,23,17,54,48,29,80,56,92,94,14,92,54,47,70,52,98,43,56,61,76,55,86,45,79,24,50,12,9,64,2020_05,2020,5,False,False,False,0.0,0.0,,,61
98,01-20205964048909 - 98,21363677,FLORIANOPOLIS,ITACORUBI - FNS,"SV CAMINHO DO PORTO,, CONJUNTO ESPORTIVO",Reitoria,Reitoria_Itacorubi_B3_Conjunto-Esportivo,B-3,TR-TRIFASICO,92,1,86,37,11,28,93,70,69,29,84,11,69,2,77,85,77,2,70,43,16,58,88,19,42,42,33,76,49,7,2020_05,2020,5,False,False,False,0.0,0.0,,,4
99,01-20206003528567 -6,10061849,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 275, CEFID - UDESC",CEFID,CEFID_Coqueiros_UC_2,B-3,TR-TRIFASICO,47,3,12,17,91,74,21,10,23,92,19,70,17,54,69,51,79,47,20,40,31,34,60,26,13,7,44,27,53,33,2020_05,2020,5,False,False,False,0.0,0.0,,,81
100,01-20206003527603-24,10065593,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 163, ",CEFID,CEFID_Coqueiros_B3_P.Simone.163,B-3,TR-TRIFASICO,51,4,44,75,14,79,23,11,40,63,34,43,7,65,47,15,65,42,97,44,37,66,39,29,47,7,78,65,1,25,2020_05,2020,5,False,False,False,0.0,0.0,,,17
101,01-20206010971693-80,12184360,FLORIANOPOLIS,CAPOEIRAS - FNS,"R SAO CRISTOVAO,, ESCOLA DEYSE WERNER SALLES",CEFID,CEFID_Capoeiras_C3_Escola-Deyse-Werner-Salles,B-3,TR-TRIFASICO,81,5,23,2,21,26,4,85,61,78,29,23,20,97,78,21,14,91,25,89,1,56,94,15,93,51,85,44,88,15,2020_05,2020,5,False,False,False,0.0,0.0,,,7
102,01-20206007128317 -2,20665025,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R SALDANHA MARINHO, 47, ",Museu,Museu_Centro_A4,A-4,TR-TRIFASICO,87,6,9,48,50,63,89,75,25,6,87,1,13,94,75,15,69,45,72,49,22,78,23,58,20,8,34,44,43,15,2020_05,2020,5,True,False,False,50.0,39.1,0.22,13.41,30
103,01-20206011100030-22,28735588,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL6 CX6",CCT,CCT_America_B3_Radio_CX_6,B-3,TR-TRIFASICO,16,9,28,25,26,44,36,40,49,54,83,36,22,63,19,22,23,93,85,90,31,11,94,37,70,61,83,35,69,50,2020_05,2020,5,False,False,False,0.0,0.0,,,11
104,01-20206007128522-23,12216955,LAGES,CONTA DINHEIRO- LAG*,"R PAULO ALVES DE LIZ,, TELEMED",CAV,CAV_Conta-Dinheiro_A4_Telemed,A-4,TR-TRIFASICO,82,11,15,48,35,37,97,98,33,3,99,81,95,1,56,25,65,54,74,84,52,51,95,26,42,63,41,77,61,88,2020_05,2020,5,True,False,False,440.0,235.7,0.46,13.41,63
105,01-20205981615794-60,51262476,LAGUNA,PROGRESSO - LAG,"AV ENG COLOMBO MACHADO SALLES,0, ",CERES,CERES_Progresso_B3_Colombo-Sales.0,B-3,TR-TRIFASICO,5,13,97,37,74,74,67,56,13,96,67,27,35,63,53,28,94,74,70,19,52,13,98,62,87,34,27,97,37,27,2020_05,2020,5,False,False,False,0.0,0.0,,,5
106,01-20206007128889 -38,12264488,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, COL COMERCIAL LAGUNENSE",CERES,CERES_Progresso_A4_Col.Comercial-Laguense,A-4,TR-TRIFASICO,54,14,47,95,78,92,10,70,91,11,55,45,82,22,53,12,97,72,41,50,99,17,39,65,76,2,29,57,15,56,2020_05,2020,5,True,False,False,190.0,163.0,0.14,13.41,49
107,01-20205955717716-80,2102668,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, FUNDOS",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120.Fundos,B-3,MO-MONOFASICO,10,15,75,78,35,91,54,59,70,18,49,85,87,38,39,47,35,35,99,74,12,18,15,33,80,27,96,85,38,32,2020_05,2020,5,False,False,False,0.0,0.0,,,30
108,01-20205955717720-57,2102889,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120,B-3,TR-TRIFASICO,15,16,8,14,75,15,29,37,35,29,73,41,51,48,81,56,36,27,34,12,68,25,24,92,17,63,88,71,14,95,2020_05,2020,5,False,False,False,0.0,0.0,,,38
109,01-20205977870433-7,49292945,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"AV LOURIVAL CESARIO PEREIRA, 100, UDESC",CEFSI,CEFSI_Nova-Esperanca_A4_Lourival-Cesario.100,A-4,TR-TRIFASICO,77,19,16,85,6,15,66,48,21,29,29,49,91,68,25,9,63,77,64,53,59,61,38,32,24,66,41,3,25,63,2020_05,2020,5,True,False,False,100.0,76.6,0.23,13.41,47
110,01-20206014655540-49,47571197,CHAPECO,CENTRO,"R 7 DE SETEMBRO, 91, D TERREO",CEO,CEO_Centro_B3_7.Set.91_D-Terreo,B-3,TR-TRIFASICO,32,21,57,42,38,33,69,39,28,85,64,28,7,16,35,94,16,80,96,98,86,55,78,17,55,75,29,66,94,1,2020_05,2020,5,False,False,False,0.0,0.0,,,28
111,01-20206007128988-10,45175634,SAO BENTO DO SUL,BRASILIA,"AV PREFEITO ORNITH BOLLMANN, 0, CEDUP ENTRE 480 - 581",CEPLAN,CEPLAN_Brasilia_A4,A-4,TR-TRIFASICO,78,23,85,4,34,6,16,39,12,69,1,12,90,86,79,86,49,19,21,44,77,70,75,66,83,46,53,79,29,47,2020_05,2020,5,True,False,False,40.0,21.2,0.47,13.41,9
112,01-20195271893198-82,12183828,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R VISC OURO PRETO, 457, ",FAED,FAED_Centro_B3,B-3,TR-TRIFASICO,46,2,79,1,81,56,91,84,81,94,45,22,76,49,85,33,18,24,52,54,5,57,92,31,12,85,6,57,34,91,2019_10,2019,10,False,False,False,0.0,0.0,,,94
113,01-20195340448784-4,28925301,JOINVILLE,SAGUACU - JVE,"R PAST GUILHERME RAU,1, UDESC RADIO EDUCATIVA DE JLLE - MIRANTE",CCT,CCT_Saguacu_B3_Radio_Mirante,B-3,MO-MONOFASICO,12,7,9,31,62,91,26,11,12,57,62,65,99,25,22,63,16,86,13,1,87,95,68,39,41,26,97,77,23,3,2019_10,2019,10,False,False,False,0.0,0.0,,,55
114,01-20195363065328 - 47,28925310,JOINVILLE,AMERICA - JVE,"R OTTO BOEHM, 30, SL6 CX7 - UDESC FUNDACAO",CCT,CCT_America_B3_Radio_CX_7,B-3,BI-BIFASICO,26,10,81,34,33,76,11,99,34,13,68,66,62,9,99,37,90,19,96,81,76,96,28,18,61,46,35,38,17,65,2019_10,2019,10,False,False,False,0.0,0.0,,,47
115,01-20195340382282-13,48665110,LAGES,MACACOS - LAG*,"LOC MACACOS,, FAZENDA EXPERIMENTAL DO CAV",CAV,CAV_Macacos_B3_Fazenda,B-3,MO-MONOFASICO,40,11,70,17,33,53,24,80,79,28,23,50,5,13,46,4,18,19,45,31,25,17,50,79,30,72,14,30,38,61,2019_10,2019,10,False,False,False,0.0,0.0,,,51
116,01-20195378154476-30,26445418,LAGES,CIDADE ALTA - LAG*,"R DAS TORRES, 2090, AREA INDUSTRIAL - UDESC RADIO LAGES",CAV,CAV_Cidade-Alta_B3_Radio,B-3,TR-TRIFASICO,41,13,21,33,32,46,51,47,1,26,49,38,47,90,41,94,86,7,87,55,74,98,70,10,73,8,95,84,98,39,2019_10,2019,10,False,False,False,0.0,0.0,,,58
117,01-20195357583456 - 39,25576640,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, GINASIO COBERTO BERTHOLDO WERNER",CERES,CERES_Progresso_B3_Ginasio,B-3,TR-TRIFASICO,17,15,64,24,53,43,33,99,2,72,94,58,98,80,9,94,3,98,98,65,77,92,35,51,98,11,38,14,20,25,2019_10,2019,10,False,False,False,0.0,0.0,,,59
118,01-20195357647618-92,43860100,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"R EDGAR LINHARES, 570, GALPAO 04",CEFSI,CEFSI_Nova-Esperanca_,B-3,TR-TRIFASICO,70,21,87,69,17,90,21,39,36,2,99,30,43,74,79,3,5,89,56,95,18,92,55,23,33,89,84,35,67,7,2019_10,2019,10,False,False,False,0.0,0.0,,,79
119,01-20195296206643-18,26132010,SAO BENTO DO SUL,CENTENARIO,"R LUIZ FERNANDO HASTREITER, 150, ",CEPLAN,CEPLAN_Centenario_B3,B-3,TR-TRIFASICO,35,26,38,97,64,44,71,37,95,85,96,22,46,42,3,87,43,67,60,66,95,98,38,67,57,86,8,41,46,73,2019_10,2019,10,False,False,False,0.0,0.0,,,30
120,01-20195367641344-45,12184158,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 212, ",CEFID,CEFID_Coqueiros_A4_P.Simone.212,A-4,TR-TRIFASICO,56,5,67,25,38,71,20,84,71,84,36,33,40,40,40,25,20,26,12,26,37,77,57,11,52,18,70,75,99,62,2019_10,2019,10,True,False,False,151.0,0.1,1.0,13.45,75
121,01-20195367641297-67,20665025,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R SALDANHA MARINHO, 47, ",Museu,Museu_Centro_A4,A-4,TR-TRIFASICO,28,6,98,76,50,39,57,69,98,93,69,85,27,7,77,45,25,92,97,21,52,12,43,13,49,54,24,11,10,79,2019_10,2019,10,True,False,False,30.0,-0.4,1.01,13.62,79
122,01-20195367641591-14,26454336,JOINVILLE,BOM RETIRO -JVE,"R TTE ANTONIO JOAO,, CAMPUS UNIVER. FACULD. ENGENHARIA",CCT,CCT_B.Retiro_A4_Facul.Eng,A-4,TR-TRIFASICO,1,8,95,63,12,89,52,90,51,22,21,58,71,58,88,44,84,18,6,37,98,32,61,96,56,39,51,69,52,36,2019_10,2019,10,True,False,False,600.0,77.2,0.87,13.46,13
123,01-20195367641671-51,12216955,LAGES,CONTA DINHEIRO- LAG*,"R PAULO ALVES DE LIZ,, TELEMED",CAV,CAV_Conta-Dinheiro_A4_Telemed,A-4,TR-TRIFASICO,40,12,76,33,18,12,63,30,92,70,56,42,62,42,41,11,73,99,71,65,74,77,64,19,22,11,91,64,49,70,2019_10,2019,10,True,False,False,440.0,88.6,0.8,13.46,64
124,01-20195367641994-90,12264488,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, COL COMERCIAL LAGUNENSE",CERES,CERES_Progresso_A4_Col.Comercial-Laguense,A-4,TR-TRIFASICO,77,16,85,67,64,92,83,94,95,41,53,95,35,84,18,40,23,68,32,26,44,86,89,16,92,12,77,54,35,43,2019_10,2019,10,True,False,False,190.0,115.1,0.39,13.46,44
125,01-20195308977902-30,22814907,IBIRAMA,CENTRO / IB,"R DOUTOR GETULIO VARGAS, 2678, SALA 03",CEAVI,CEAVI_Centro_A4,A-4,TR-TRIFASICO,30,19,5,37,5,85,74,24,26,80,19,77,85,92,26,89,36,86,62,89,16,72,41,62,60,17,9,47,72,82,2019_10,2019,10,True,False,False,30.0,8.2,0.73,13.46,28
126,01-20195308977972-15,46190068,IBIRAMA,BELA VISTA / IB,"R DOUTOR GETULIO VARGAS, 2822, CEAVI",CEAVI,CEAVI_Bela-Vista_A4_Dr.Getulio-Vargas.2822,A-4,TR-TRIFASICO,31,20,14,89,41,46,38,2,82,34,45,79,11,59,92,21,73,71,9,57,87,27,23,48,94,28,54,64,27,7,2019_10,2019,10,True,False,False,95.0,27.8,0.71,13.46,41
127,01-20195315133617 -42,49292945,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"AV LOURIVAL CESARIO PEREIRA, 100, UDESC",CEFSI,CEFSI_Nova-Esperanca_A4_Lourival-Cesario.100,A-4,TR-TRIFASICO,15,22,41,7,81,30,31,72,31,36,44,78,23,93,24,97,79,79,68,89,11,99,72,63,49,33,18,56,54,80,2019_10,2019,10,True,False,False,235.0,171.2,0.27,13.46,59
128,01-20195367641840-17,41399880,CHAPECO,CHAP - STO ANTONIO,"R BELONI TROMBETA ZANIN, 680, E",CEO,CEO_Sto-Antonio_A4_Beloni-Zanin.600,A-4,TR-TRIFASICO,47,23,74,27,7,28,57,77,88,78,78,42,33,3,85,96,11,22,31,85,39,12,34,58,58,82,22,80,29,83,2019_10,2019,10,True,False,False,104.0,0.4,1.0,13.4,84
129,01-20195367641794-0,45175634,SAO BENTO DO SUL,BRASILIA,"AV PREFEITO ORNITH BOLLMANN, 0, CEDUP ENTRE 480 - 581",CEPLAN,CEPLAN_Brasilia_A4,A-4,TR-TRIFASICO,10,27,58,91,87,94,34,71,96,65,26,9,57,36,17,72,53,90,65,71,54,37,4,16,44,76,24,14,92,66,2019_10,2019,10,True,False,False,60.0,8.8,0.85,13.46,31
130,01-20195367641373-43,23421615,FLORIANOPOLIS,SANTA MONICA - FNS,"AV MADRE BENVENUTA, 2007, REITORIA",UDESC-CAMPUS-I,UDESC-CAMPUS-I_Santa-Monica_A4,A-4,TR-TRIFASICO,36,28,18,10,53,57,42,91,99,13,43,74,91,88,76,80,8,67,57,19,10,45,93,51,52,80,2,80,44,37,2019_10,2019,10,True,False,False,720.0,137.1,0.81,13.46,67
