ID_Fatura,UC,Municipio,Bairro_Cidade,Endereco_Complemento,Campus_Name,Campus_Unique_Name,Grupo_Tarifario,Fase,valor_total_RS,pagina_correspondente,valor_faturado_consumo,valor_faturado_band_amar,valor_faturado_band_verm,valor_faturado_consumo_P,valor_faturado_consumo_FP,valor_faturado_ener_reat_exc_P,valor_faturado_ener_reat_exc_FP,valor_faturado_demanda,valor_faturado_demanda_ultr,valor_faturado_cosip,valor_faturado_custo_disp_sistema,valor_faturado_comp_viol_meta_continuidade,Quantidade_consumo,Quantidade_consumo_P,Quantidade_consumo_FP,Quantidade_ener_reat_exc_P,Quantidade_ener_reat_exc_FP,Quantidade_demanda,Quantidade_demanda_ultr,Quantidade_custo_disp_sistema,Medido_consumo,Medido_consumo_P,Medido_consumo_FP,Medido_ener_reat_exc_P,Medido_ener_reat_exc_FP,Medido_demanda,Medido_demanda_ultr,Medido_energia_reat_indutiva,MM_YY_ref,year,month,has_demanda,has_been_charged_by_demanda_ultr,has_been_refunded,real_contracted_value_for_demanda,diff_demanda_contratada_medida,ratio_medido_faturado,demanda_tarifa_cost_real_por_kW,lost_money_sobrecontratacao_demanda
01-20195184786188-25,12264488,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, COL COMERCIAL LAGUNENSE",CERES,CERES_Progresso_A4_Col.Comercial-Laguense,A-4,TR-TRIFASICO,13605.32,16,0.0,66.81,698.04,2775.05,7024.48,53.43,328.4,2594.65,0.0,64.46,0.0,0.0,0.0,2048.0,17832.0,160.0,982.0,190.0,0.0,0.0,19879.52,2047.92,17831.6,159.81,982.08,63.5,0.0,8093.94,2019_08,2019,8,True,False,False,190.0,126.5,0.33,13.66,1727.99
01-20195123627393-0,22814907,IBIRAMA,CENTRO / IB,"R DOUTOR GETULIO VARGAS, 2678, SALA 03",CEAVI,CEAVI_Centro_A4,A-4,TR-TRIFASICO,1300.77,19,0.0,15.73,21.36,178.79,525.56,0.03,0.03,406.61,0.0,152.66,0.0,0.0,0.0,132.0,1307.0,0.0,0.0,30.0,0.0,0.0,1438.19,131.65,1306.53,0.11,0.11,12.84,0.0,175.77,2019_08,2019,8,True,False,False,30.0,17.2,0.43,13.55,233.06
01-20195123627491-10,46190068,IBIRAMA,BELA VISTA / IB,"R DOUTOR GETULIO VARGAS, 2822, CEAVI",CEAVI,CEAVI_Bela-Vista_A4_Dr.Getulio-Vargas.2822,A-4,TR-TRIFASICO,6227.97,20,0.0,84.03,135.67,1491.23,2841.98,0.0,0.0,1287.61,0.0,387.45,0.0,0.0,0.0,1098.0,7065.0,0.0,0.0,95.0,0.0,0.0,8162.92,1098.01,7064.91,0.0,0.0,34.83,0.0,20.81,2019_08,2019,8,True,False,False,95.0,60.2,0.37,13.55,815.71
01-20195135621929-72,49292945,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"AV LOURIVAL CESARIO PEREIRA, 100, UDESC",CEFSI,CEFSI_Nova-Esperanca_A4_Lourival-Cesario.100,A-4,TR-TRIFASICO,6608.31,22,0.0,53.67,133.55,995.09,2230.98,0.0,0.0,3185.12,0.0,9.9,0.0,0.0,0.0,733.0,5546.0,0.0,0.0,235.0,0.0,0.0,6278.68,732.71,5545.97,0.0,0.0,25.21,0.0,4.52,2019_08,2019,8,True,False,False,235.0,209.8,0.11,13.55,2842.79
01-20195184786369-70,41399880,CHAPECO,CHAP - STO ANTONIO,"R BELONI TROMBETA ZANIN, 680, E",CEO,CEO_Sto-Antonio_A4_Beloni-Zanin.600,A-4,TR-TRIFASICO,9601.4,23,0.0,56.82,502.46,1888.65,5295.94,0.0,0.0,1365.61,0.0,491.92,0.0,0.0,0.0,1394.0,13444.0,0.0,0.0,100.0,0.0,0.0,14837.53,1393.79,13443.73,0.0,0.0,55.67,0.0,100.9,2019_08,2019,8,True,False,False,100.0,44.3,0.56,13.66,605.14
01-20195184786276-90,45175634,SAO BENTO DO SUL,BRASILIA,"AV PREFEITO ORNITH BOLLMANN, 0, CEDUP ENTRE 480 - 581",CEPLAN,CEPLAN_Brasilia_A4,A-4,TR-TRIFASICO,6789.83,27,0.0,28.18,298.84,2931.46,2490.38,0.0,0.11,819.36,0.0,221.5,0.0,0.0,0.0,2163.0,6322.0,0.0,0.0,60.0,0.0,0.0,8485.18,2163.35,6321.83,0.0,0.33,42.55,0.0,12.17,2019_08,2019,8,True,False,False,60.0,17.5,0.71,13.66,239.05
01-20195184785582-91,23421615,FLORIANOPOLIS,SANTA MONICA - FNS,"AV MADRE BENVENUTA, 2007, REITORIA",UDESC-CAMPUS-I,UDESC-CAMPUS-I_Santa-Monica_A4,A-4,TR-TRIFASICO,74639.41,28,0.0,423.77,4022.62,19887.77,40270.18,0.0,0.0,9832.38,0.0,202.69,0.0,0.0,0.0,14677.0,102225.0,0.0,0.0,720.0,0.0,0.0,116902.08,14676.67,102225.4,0.0,0.0,470.01,0.0,18613.44,2019_08,2019,8,True,False,False,720.0,250.0,0.65,13.66,3415.0
01-20195103259100-4,24712095,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"AV DO ANTAO,, ",Reitoria,Reitoria_Centro_B3,B-3,TR-TRIFASICO,959.91,1,751.33,16.59,13.46,0.0,0.0,0.0,0.0,0.0,0.0,178.54,0.0,0.01,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_08,2019,8,False,False,True,0.0,0.0,,,0.0
01-20195171650291-31,10061792,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 177, ",CEFID,CEFID_Coqueiros_B3_S.Cristovao.177,B-3,MO-MONOFASICO,304.36,3,236.08,1.82,13.34,0.0,0.0,0.0,0.0,0.0,0.0,53.12,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_08,2019,8,False,False,False,0.0,0.0,,,0.0
01-20195171648509-51,10065585,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 149, ",CEFID,CEFID_Coqueiros_B3_P.Simone.149,B-3,TR-TRIFASICO,387.72,4,314.41,2.42,17.77,0.0,0.0,0.0,0.0,0.0,0.0,53.12,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_08,2019,8,False,False,False,0.0,0.0,,,0.0
01-20195172458118-64,28735561,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL3 CX4",CCT,CCT_America_B3_Radio_CX_4,B-3,TR-TRIFASICO,61.43,9,0.0,0.3,3.58,0.0,0.0,0.0,0.0,0.0,0.0,1.08,56.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_08,2019,8,False,False,False,0.0,0.0,,,0.0
01-20195135772438-25,42565431,LAGUNA,PRAIA DO GI - LAG,"AV PRES CASTELO BRANCO,0, RESTAURANTE ESCOLA",CERES,CERES_Praia-do-Gi_B3_Restaurante-Escola,B-3,TR-TRIFASICO,174.61,14,126.15,1.94,4.51,0.0,0.0,0.0,0.0,0.0,0.0,42.01,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019_08,2019,8,False,False,False,0.0,0.0,,,0.0
01-20195097309795-18,2102650,IBIRAMA,BELA VISTA / IB,"R 7 DE SETEMBRO, 200, ",CEAVI,CEAVI_Bela-Vista_B3_7.Set.200,B-3,TR-TRIFASICO,378.39,17,134.76,3.15,1.94,0.0,0.0,0.0,0.0,0.0,0.0,238.54,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019_08,2019,8,False,False,False,0.0,0.0,,,0.0
01-20195097309866-64,2102811,IBIRAMA,BELA VISTA / IB,"R PROF® HELENA LAUN, 236, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.236,B-3,MO-MONOFASICO,271.85,18,32.1,0.75,0.46,0.0,0.0,0.0,0.0,0.0,0.0,238.54,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_08,2019,8,False,False,False,0.0,0.0,,,0.0
01-20195180771273-56,47553474,CHAPECO,CENTRO,"R SETE DE SETEMBRO, 91, AP101 ED PERETTI - DPTO CURSO ENFERMAGEM",CEO,CEO_Centro_B3_7.Set.91_Departamento-Enfermagem,B-3,TR-TRIFASICO,63.5,24,0.0,0.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,3.82,56.29,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2019_08,2019,8,False,False,True,0.0,0.0,,,0.0
01-20195097241756-60,22037099,PINHALZINHO,PINH - RURAL,"LN BONITA,, KM 01",CEO,CEO_Pinh_B3_Km01,B-3,TR-TRIFASICO,902.28,25,799.51,18.71,11.51,0.0,0.0,0.0,0.0,0.0,0.0,72.55,0.0,0.0,1394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_08,2019,8,False,False,False,0.0,0.0,,,0.0
01-20195109229125-5,21363677,FLORIANOPOLIS,ITACORUBI - FNS,"SV CAMINHO DO PORTO,, CONJUNTO ESPORTIVO",Reitoria,Reitoria_Itacorubi_B3_Conjunto-Esportivo,B-3,TR-TRIFASICO,1080.62,1,866.04,18.3,17.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_08,2019,8,False,False,False,0.0,0.0,,,0.0
01-20195171650379-80,10061849,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 275, CEFID - UDESC",CEFID,CEFID_Coqueiros_UC_2,B-3,TR-TRIFASICO,302.56,3,234.38,1.81,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_08,2019,8,False,False,False,0.0,0.0,,,0.0
01-20195171648511-1,10065593,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 163, ",CEFID,CEFID_Coqueiros_B3_P.Simone.163,B-3,TR-TRIFASICO,649.51,4,525.94,4.06,29.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_08,2019,8,False,False,False,0.0,0.0,,,0.0
01-20195172458123-2,28735588,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL6 CX6",CCT,CCT_America_B3_Radio_CX_6,B-3,TR-TRIFASICO,66.34,9,0.0,0.3,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_08,2019,8,False,False,False,0.0,0.0,,,0.0
01-20195135772432-49,51262476,LAGUNA,PROGRESSO - LAG,"AV ENG COLOMBO MACHADO SALLES,0, ",CERES,CERES_Progresso_B3_Colombo-Sales.0,B-3,TR-TRIFASICO,2427.31,14,0.0,34.55,80.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3919.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,2019_08,2019,8,False,False,False,0.0,0.0,,,0.0
01-20195097309870-31,2102668,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, FUNDOS",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120.Fundos,B-3,MO-MONOFASICO,329.59,17,87.74,2.05,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_08,2019,8,False,False,False,0.0,0.0,,,0.0
01-20195097309875-55,2102889,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120,B-3,TR-TRIFASICO,298.04,18,0.0,1.33,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_08,2019,8,False,False,False,0.0,0.0,,,0.0
01-20195180771260-4,47571197,CHAPECO,CENTRO,"R 7 DE SETEMBRO, 91, D TERREO",CEO,CEO_Centro_B3_7.Set.91_D-Terreo,B-3,TR-TRIFASICO,4270.3,24,3809.14,17.47,251.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6765.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,2019_08,2019,8,False,False,False,0.0,0.0,,,0.0
01-20195180708774-5,48665160,GUATAMBU,GUAT - RURAL,"LN PORTO CHALANA,, FAZENDA EXPERIMENTAL CEO - FACEO",CEO,CEO_Rural_B3_Fazenda-Experimental,B-3,MO-MONOFASICO,814.23,25,704.39,3.22,46.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019_08,2019,8,False,False,False,0.0,0.0,,,0.0
01-20205946130571-7,12183828,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R VISC OURO PRETO, 457, ",FAED,FAED_Centro_B3,B-3,TR-TRIFASICO,411.9,2,338.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20205996255073-54,28925301,JOINVILLE,SAGUACU - JVE,"R PAST GUILHERME RAU,1, UDESC RADIO EDUCATIVA DE JLLE - MIRANTE",CCT,CCT_Saguacu_B3_Radio_Mirante,B-3,MO-MONOFASICO,1801.19,7,1765.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20206011100036-9,28925310,JOINVILLE,AMERICA - JVE,"R OTTO BOEHM, 30, SL6 CX7 - UDESC FUNDACAO",CCT,CCT_America_B3_Radio_CX_7,B-3,BI-BIFASICO,556.19,10,544.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20206014570269-45,26445418,LAGES,CIDADE ALTA - LAG*,"R DAS TORRES, 2090, AREA INDUSTRIAL - UDESC RADIO LAGES",CAV,CAV_Cidade-Alta_B3_Radio,B-3,TR-TRIFASICO,1175.05,12,474.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20206014602545-14,48665160,GUATAMBU,GUAT - RURAL,"LN PORTO CHALANA,, FAZENDA EXPERIMENTAL CEO - FACEO",CEO,CEO_Rural_B3_Fazenda-Experimental,B-3,MO-MONOFASICO,436.61,22,390.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20206007128789-93,26454336,JOINVILLE,BOM RETIRO -JVE,"R TTE ANTONIO JOAO,, CAMPUS UNIVER. FACULD. ENGENHARIA",CCT,CCT_B.Retiro_A4_Facul.Eng,A-4,TR-TRIFASICO,30113.0,8,0.0,0.0,0.0,5691.52,15512.25,68.52,724.78,8043.65,0.0,72.28,0.0,0.0,0.0,4565.0,49163.0,269.0,2845.0,600.0,0.0,0.0,53728.0,4565.0,49163.0,269.0,2845.0,105.72,0.0,32684.0,2020_05,2020,5,True,False,False,600.0,494.3,0.18,13.41,6628.56
01-20205964047891-99,22814907,IBIRAMA,CENTRO / IB,"R DOUTOR GETULIO VARGAS, 2678, SALA 03",CEAVI,CEAVI_Centro_A4,A-4,TR-TRIFASICO,743.35,17,0.0,0.0,0.0,52.54,150.73,0.0,0.11,402.18,0.0,137.79,0.0,0.0,0.0,42.0,478.0,0.0,0.0,30.0,0.0,0.0,519.9,42.15,477.74,0.0,0.47,8.92,0.0,8.8,2020_05,2020,5,True,False,False,30.0,21.1,0.3,13.41,282.95
01-20205964048052-6,46190068,IBIRAMA,BELA VISTA / IB,"R DOUTOR GETULIO VARGAS, 2822, CEAVI",CEAVI,CEAVI_Bela-Vista_A4_Dr.Getulio-Vargas.2822,A-4,TR-TRIFASICO,3816.88,18,0.0,0.0,0.0,688.25,1604.66,0.0,0.0,1273.58,0.0,250.39,0.0,0.0,0.0,552.0,5086.0,0.0,0.0,95.0,0.0,0.0,5637.74,552.04,5085.7,0.0,0.0,19.99,0.0,10.73,2020_05,2020,5,True,False,False,95.0,75.0,0.21,13.41,1005.75
01-20206007129114-52,41399880,CHAPECO,CHAP - STO ANTONIO,"R BELONI TROMBETA ZANIN, 680, E",CEO,CEO_Sto-Antonio_A4_Beloni-Zanin.600,A-4,TR-TRIFASICO,5939.43,20,0.0,0.0,0.0,1367.7,3189.43,0.0,0.0,1072.49,0.0,309.81,0.0,0.0,0.0,1097.0,10108.0,0.0,0.0,80.0,0.0,0.0,11205.25,1096.99,10108.26,0.0,0.0,28.94,0.0,129.27,2020_05,2020,5,True,False,False,80.0,51.1,0.36,13.41,685.25
01-20206007128333-50,23421615,FLORIANOPOLIS,SANTA MONICA - FNS,"AV MADRE BENVENUTA, 2007, REITORIA",UDESC-CAMPUS-I,UDESC-CAMPUS-I_Santa-Monica_A4,A-4,TR-TRIFASICO,42972.6,24,0.0,0.0,0.0,8837.14,19588.24,0.0,0.0,14344.53,0.0,202.69,0.0,0.0,0.0,7088.0,62081.0,0.0,0.0,1070.0,0.0,0.0,69170.0,7088.0,62081.0,0.0,0.0,139.0,0.0,15062.0,2020_05,2020,5,True,False,False,1070.0,931.0,0.13,13.41,12484.71
01-20205959939996-9,24712095,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"AV DO ANTAO,, ",Reitoria,Reitoria_Centro_B3,B-3,TR-TRIFASICO,547.35,1,457.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20206003528483-0,10061792,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 177, ",CEFID,CEFID_Coqueiros_B3_S.Cristovao.177,B-3,MO-MONOFASICO,145.94,3,118.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20206003527598 - 96,10065585,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 149, ",CEFID,CEFID_Coqueiros_B3_P.Simone.149,B-3,TR-TRIFASICO,182.71,4,154.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20206007128283-84,12184158,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 212, ",CEFID,CEFID_Coqueiros_A4_P.Simone.212,A-4,TR-TRIFASICO,12288.95,5,0.0,0.0,0.0,2740.4,6255.63,82.54,594.59,2413.1,0.0,202.69,0.0,0.0,0.0,2198.0,19826.0,324.0,2334.0,180.0,0.0,0.0,22025.0,2198.0,19826.0,324.0,2334.0,60.48,0.0,12789.0,2020_05,2020,5,True,False,False,180.0,119.5,0.34,13.41,1602.5
01-20205945965721-16,12184174,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R VICTOR MEIRELLES, 11, GRUPO ESCOLAR ANTONIETA DE BSRROS",Museu,Museu_Centro_B3_Grupo-Escolar-Antonieta-de-Bsrros,B-3,TR-TRIFASICO,48.36,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20206011100024-20,28735561,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL3 CX4",CCT,CCT_America_B3_Radio_CX_4,B-3,TR-TRIFASICO,60.4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,48.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20205996188198 -6,48665110,LAGES,MACACOS - LAG*,"LOC MACACOS,, FAZENDA EXPERIMENTAL DO CAV",CAV,CAV_Macacos_B3_Fazenda,B-3,MO-MONOFASICO,434.81,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.31,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20205981615814-75,42565431,LAGUNA,PRAIA DO GI - LAG,"AV PRES CASTELO BRANCO,0, RESTAURANTE ESCOLA",CERES,CERES_Praia-do-Gi_B3_Restaurante-Escola,B-3,TR-TRIFASICO,294.25,13,151.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20206007186213-96,25576640,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, GINASIO COBERTO BERTHOLDO WERNER",CERES,CERES_Progresso_B3_Ginasio,B-3,TR-TRIFASICO,876.02,14,694.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.37,0.0,0.0,1435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435.0,0.0,0.0,0.0,0.0,0.0,0.0,963.5,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20205955717675-2,2102650,IBIRAMA,BELA VISTA / IB,"R 7 DE SETEMBRO, 200, ",CEAVI,CEAVI_Bela-Vista_B3_7.Set.200,B-3,TR-TRIFASICO,439.25,15,223.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20205955717712-29,2102811,IBIRAMA,BELA VISTA / IB,"R PROF® HELENA LAUN, 236, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.236,B-3,MO-MONOFASICO,282.04,16,66.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20206007247859-1,43860100,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"R EDGAR LINHARES, 570, GALPAO 04",CEFSI,CEFSI_Nova-Esperanca_,B-3,TR-TRIFASICO,61.26,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,48.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20206014655627-25,47553474,CHAPECO,CENTRO,"R SETE DE SETEMBRO, 91, AP101 ED PERETTI - DPTO CURSO ENFERMAGEM",CEO,CEO_Centro_B3_7.Set.91_Departamento-Enfermagem,B-3,TR-TRIFASICO,51.64,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20205964156574-44,26132010,SAO BENTO DO SUL,CENTENARIO,"R LUIZ FERNANDO HASTREITER, 150, ",CEPLAN,CEPLAN_Centenario_B3,B-3,TR-TRIFASICO,1508.59,23,1444.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.76,0.0,0.0,2987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20205964048909 - 98,21363677,FLORIANOPOLIS,ITACORUBI - FNS,"SV CAMINHO DO PORTO,, CONJUNTO ESPORTIVO",Reitoria,Reitoria_Itacorubi_B3_Conjunto-Esportivo,B-3,TR-TRIFASICO,665.18,1,536.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
01-20206003528567 -6,10061849,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 275, CEFID - UDESC",CEFID,CEFID_Coqueiros_UC_2,B-3,TR-TRIFASICO,142.08,3,114.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_05,2020,5,False,False,False,0.0,0.0,,,0.0
